id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,total_elevation_gain,kom,qom,climb_score,is_flat,custom_climb_category,country,region
6772897,Jagoče-Požnica,Ride,6261.0,6.5,30.2,676.8,269.1,561.8,15:35,21:27,36.517,False,5.0,Slovenia,Laško
19860190,Ne se šparat,Ride,692.8,7.8,16.9,286.0,232.2,53.8,1:30,2:09,4.1964,False,3.0,Slovenia,Laško
23936695,Vzpon na Celjski grad,Ride,1231.6,8.1,17.4,373.8,274.6,99.2,2:56,5:21,8.0352,False,4.0,Slovenia,Celje
25841637,Ostrožno -> Lidl,Ride,500.7,0.3,1.6,240.6,238.8,0.0,35s,38s,0.0,True,0.0,Slovenia,Celje
13166673,Šentjur - Šentrupert,Ride,8601.9,3.5,17.7,303.4,1.6,308.4,18:00,20:51,10.794,False,4.0,Slovenia,"Laško, Šentjur pri Celju"
27723533,ŠP torkova obvoz Loka-Dobrina,Ride,54104.8,0.0,19.8,479.6,270.2,520.2,1:22:07,1:31:24,0.0,True,0.0,Slovenia,Šentjur pri Celju
21528038,Sotensko,Ride,1771.9,8.2,37.8,443.8,299.3,177.2,7:44,11:29,14.5304,False,4.0,Slovenia,Šentjur pri Celju
20796546,dp72pump,Ride,516.0,-13.4,6.0,562.0,492.0,0.0,37s,50s,0.0,False,1.0,Slovenia,Štore
20321650,Svetina Britof - Šentrupert križišče,Ride,5220.1,-2.1,16.5,724.8,569.5,78.9,7:00,8:34,-1.6569,False,1.0,Slovenia,"Laško, Štore"
4307408,Osenca Climb,Ride,1209.4,10.5,42.0,398.7,271.6,145.5,4:41,9:11,15.2775,False,5.0,Slovenia,Celje
7888975,Laze - A,Ride,1061.8,-4.1,11.0,322.8,278.8,14.3,3:17,9:20,-0.5863,False,1.0,Slovenia,Šentjur pri Celju
9109282,Čisti DH,Ride,1319.0,-13.5,3.2,465.1,286.9,3.2,1:49,2:40,-0.432,False,1.0,Slovenia,Šentjur pri Celju
18510932,Gorica Žegar (odcep kurja f. - odcep pred Obrezom),Ride,7558.8,3.2,10.7,425.0,184.0,243.0,15:31,17:42,7.776,False,4.0,Slovenia,Šentjur pri Celju
7421016,Haler,Ride,516.8,3.7,6.7,340.2,320.3,19.9,41s,56s,0.7363,False,2.0,Slovenia,Šmarje pri Jelšah
8088969,Lemberg-Pečica,Ride,1254.3,6.4,7.6,344.4,264.7,79.7,2:41,3:57,5.1008,False,3.0,Slovenia,Šmarje pri Jelšah
1577985,Gostinca 5 Climb,Ride,1724.83,6.4,17.0,319.4,209.3,114.08,4:06,5:08,7.30112,False,4.0,Slovenia,Bistrica ob Sotli
5698468,Vinski Vrh pri Šmarju Climb,Ride,1812.3,6.3,14.0,336.2,222.0,114.2,3:53,6:05,7.1946,False,4.0,Slovenia,Šmarje pri Jelšah
4638188,Mestinje climb,Ride,350.6,11.8,24.6,264.8,223.3,41.5,30s,52s,4.897,False,3.0,Slovenia,Šmarje pri Jelšah
10842209,Roginska Gorca-Tinsko,Ride,784.9,11.1,26.6,386.3,299.2,95.8,3:26,4:14,10.6338,False,4.0,Slovenia,Šmarje pri Jelšah
4215582,Irje Climb,Ride,648.2,14.9,40.5,412.2,315.4,98.1,2:00,3:10,14.6169,False,4.0,Slovenia,Rogaška Slatina
18113809,Stoperce strmi del,Ride,1156.5,7.5,23.5,393.8,307.0,86.8,3:05,4:01,6.51,False,3.0,Slovenia,"Rogaška Slatina, Majšperk"
8413400,Žahenberc,Ride,1409.0,4.1,12.3,275.4,218.0,0.0,2:07,3:14,0.0,False,1.0,Slovenia,Rogatec
15135862,Plešivec MTB 768,Ride,414.0,5.0,48.7,657.7,614.8,48.9,56s,6:17,2.445,False,2.0,Slovenia,Rogaška Slatina
15547421,Mojca's cellar,Ride,1341.9,10.5,18.2,413.9,273.1,0.0,4:27,7:03,0.0,False,1.0,Slovenia,Rogaška Slatina
10763881,Col d'Žerak,Ride,2395.1,5.9,16.7,334.4,193.6,140.8,5:20,7:05,8.3072,False,4.0,Slovenia,Rogatec
24342325,CLIMB - ŽERAK,Ride,724.1,9.1,20.3,420.2,353.8,66.4,2:11,2:48,6.0424,False,3.0,Slovenia,Rogatec
5490620,Žetale climb 2,Ride,3209.3,3.5,18.9,429.2,315.2,126.0,6:26,8:10,4.41,False,3.0,Slovenia,"Žetale, Rogatec"
23107796,Gornji Macelj up,Ride,827.9,2.9,7.6,311.4,287.4,24.0,1:34,1:49,0.696,False,2.0,Croatia,Žetale
15502818,Proti Maclju do vrha,Ride,1229.8,4.8,10.8,339.4,280.4,0.0,2:52,3:31,0.0,False,1.0,,Podlehnik
21519039,Boka sprint,Ride,431.7,1.4,3.8,366.0,358.4,7.6,31s,47s,0.1064,True,0.0,Slovenia,Bovec
5774455,Kred,Ride,520.9,7.5,12.7,275.2,236.2,39.0,1:09,1:45,2.925,False,3.0,Slovenia,Kobarid
3917203,Stol Climb,Ride,10106.9,8.0,107.2,1364.6,559.6,1071.76,39:34,57:00,85.7408,False,5.0,Slovenia,Kobarid
27780149,tRASH pANDA project #2,Ride,1882.3,-14.2,62.0,653.6,384.6,40.5,4:12,8:37,-5.751,False,1.0,Slovenia,"Bovec, Kobarid"
12496653,Borjana,Ride,4159.7,3.8,13.2,437.0,277.8,159.2,9:01,11:04,6.0496,False,3.0,Slovenia,Kobarid
12822195,Tanameja climb,Ride,5189.0,6.4,12.8,625.4,292.4,333.0,14:36,19:05,21.312,False,5.0,Slovenia,Bovec
18769312,Kuzma - Aurora DH,Ride,3712.5,-4.2,-1.0,412.8,256.0,0.0,3:50,3:56,0.0,False,1.0,Slovenia,Kobarid
26350450,Prapnk sprint,Ride,320.3,1.4,7.1,400.0,393.5,6.5,27s,40s,0.091,True,0.0,Slovenia,Kobarid
14389357,aVALANCHA,Ride,1198.7,-19.1,0.0,653.0,424.0,0.0,2:29,3:05,0.0,False,1.0,Slovenia,Bovec
14448725,Sveti Lovrenc route,Ride,1346.3,-0.4,0.6,197.0,191.8,0.0,1:27,1:56,0.0,True,0.0,Slovenia,Kobarid
13648759,Hell Or High Water,Ride,2091.5,-4.1,30.2,672.3,546.7,67.2,6:06,7:41,-2.7552,False,1.0,Slovenia,Bovec
15532063,Skalca-Mala vas spust,Ride,1155.6,-9.4,-0.3,493.4,384.2,0.0,2:20,3:05,0.0,False,1.0,,Bovec
25443601,Koritnica kik,Ride,686.5,5.9,13.4,517.2,477.0,40.2,1:17,1:47,2.3718,False,2.0,Slovenia,Bovec
19156322,jACKIE cHAN,Ride,464.0,-10.4,-2.0,422.1,373.8,0.0,35s,42s,0.0,False,1.0,Slovenia,Bovec
19808762,Koritnica singletrack ,Ride,761.0,-6.7,-3.1,457.9,406.9,0.0,1:29,1:52,0.0,False,1.0,Slovenia,Bovec
19238201,Kukč-kulret,Ride,448.7,7.2,20.2,487.8,455.5,32.3,2:05,2:47,2.3256,False,2.0,Slovenia,Bovec
24566277,Šprint do Koca,Ride,483.2,1.1,3.3,518.5,513.3,5.2,33s,39s,0.0572,True,0.0,Slovenia,Bovec
10071852,Za Otoki (2),Ride,1901.5,0.6,26.9,472.5,433.9,96.6,3:10,3:55,0.5796,True,0.0,Slovenia,Bovec
7296512,Ozben,Ride,2564.8,9.5,35.3,772.0,529.0,249.4,13:56,20:39,23.693,False,5.0,Slovenia,Kobarid
12256178,Pod Rutarjan nad Agranjco,Ride,914.2,-12.4,17.7,598.2,484.6,2.0,1:43,2:23,-0.248,False,1.0,Slovenia,Kobarid
20998892,uphill part down to Ukanc,Ride,580.1,2.8,6.1,581.2,564.8,16.4,46s,1:04,0.4592,False,2.0,Slovenia,Bohinj
17749684,Freeriders Dream (with a lot of Airtime),Ride,3307.5,-11.9,42.2,886.5,490.1,169.9,11:02,31:05,-20.2181,False,1.0,Slovenia,Tolmin
17176092,Tolminske Ravne DH1,Ride,3535.7,-10.9,35.7,1284.1,897.5,29.2,7:15,11:39,-3.1828,False,1.0,Slovenia,Tolmin
1911979,Soča Climb,Ride,443.486,29.0,93.1,954.1,825.5,145.144,1:27,2:49,42.09176,False,5.0,Slovenia,Bovec
21291744,Cattle Gates and Landmines,Ride,4002.3,-13.1,28.2,1188.8,663.0,6.6,8:42,16:54,-0.8646,False,1.0,Slovenia,Tolmin
10455938,Soča - Vrsnik Climb,Ride,1072.5,10.2,31.6,661.3,548.1,123.6,4:09,7:08,12.6072,False,4.0,Slovenia,Bovec
12616307,Javorca last climb,Ride,662.4,6.4,39.8,534.0,491.0,68.9,3:15,3:33,4.4096,False,3.0,Slovenia,Tolmin
26541868,Prehodci - Dobrenjščica do lovske,Ride,3735.7,-8.2,31.6,1604.8,1296.4,32.8,20:45,25:33,-2.6896,False,1.0,Slovenia,Tolmin
5248761,Stara Fužina Climb,Ride,1646.5,18.1,49.7,2044.6,1745.6,301.0,10:28,53:28,54.481,False,5.0,Slovenia,"Bovec, Bohinj"
18532274,Vzpon 10%,Ride,383.6,5.0,31.1,531.0,510.8,20.2,36s,53s,1.01,False,2.0,Slovenia,Bohinj
21546187,Ukanc Sprint,Ride,523.5,1.9,5.3,544.8,534.1,10.7,30s,40s,0.2033,False,2.0,Slovenia,Bohinj
13174426,Bohinjsko jezero (J krak),Ride,4171.3,0.4,37.3,575.5,533.2,110.8,4:52,6:06,0.4432,True,0.0,Slovenia,Bohinj
7292092,ukanc-slap,Ride,4017.4,2.7,29.0,666.7,556.2,191.3,5:48,9:24,5.1651,False,3.0,Slovenia,Bohinj
12927645,Savica - descent,Ride,3794.0,-2.8,16.5,670.5,563.5,78.5,4:28,5:49,-2.198,False,1.0,Slovenia,Bohinj
4169833,Stara Fužina Climb,Ride,589.0,13.6,24.1,716.2,636.1,80.1,2:04,2:21,10.8936,False,4.0,Slovenia,Bohinj
12873993,Uskovnica za...,Ride,7374.9,7.2,49.3,1137.4,605.9,660.3,26:13,34:15,47.5416,False,5.0,Slovenia,Bohinj
18894716,Stara Fuzina E-W enduro trail,Ride,678.0,-0.5,4.5,535.4,531.8,0.0,2:22,3:24,0.0,True,0.0,Slovenia,Bohinj
13248275,Vogel BP trail,Ride,1147.2,-12.2,10.1,1654.3,1513.8,2.4,1:23,2:06,-0.2928,False,1.0,Slovenia,Bohinj
15467106,Pokljuka,Ride,15143.4,4.6,26.2,1213.4,510.8,743.0,36:31,50:16,34.178,False,5.0,Slovenia,Bohinj
12402657,Ribčev Laz-Bohinjska Bistrica,Ride,5496.6,-0.5,17.0,544.3,507.3,59.2,5:59,7:00,-0.296,True,0.0,Slovenia,Bohinj
5096942,Nemški Rovt Climb,Ride,1399.3,5.3,93.1,700.4,642.3,115.0,2:01,2:55,6.095,False,3.0,Slovenia,Bohinj
5476525,Koprivnik v Bohinju Climb,Ride,995.0,8.6,18.9,998.8,913.6,85.2,2:40,3:18,7.3272,False,4.0,Slovenia,Bohinj
11971952,Vzpon proti Koprivniku,Ride,4915.2,7.2,49.3,964.4,611.8,413.5,12:41,,29.772,False,5.0,Slovenia,Bohinj
21545133,Zgornji del,Ride,3900.8,8.6,14.2,1217.6,880.8,336.8,12:35,17:05,28.9648,False,5.0,Slovenia,Bohinj
25137076,"Glavo dol, pa prtisn do vrha",Ride,506.0,4.3,7.5,1328.4,1306.4,22.0,45s,1:01,0.946,False,2.0,Slovenia,Bohinj
1652085,pokljuka,Ride,6735.08,7.5,19.2,1166.4,661.4,505.0,18:05,22:23,37.875,False,5.0,Slovenia,Gorje
1693786,Velika Zaka Climb,Ride,570.99,10.7,42.1,557.5,486.0,74.3039,1:07,1:28,7.9505173,False,4.0,Slovenia,Bled
7800852,Nomenj to Obrne,Ride,8155.1,-0.1,15.8,512.6,492.6,40.2,7:07,11:24,-0.0402,True,0.0,,"Bohinj, Bled"
14591143,Selo pri Bledu Climb,Ride,369.3,6.0,17.5,481.2,459.2,22.0,34s,56s,1.32,False,2.0,Slovenia,Bled
18302472,steep & straight,Ride,1916.8,9.4,15.2,1178.2,997.2,181.0,6:06,7:55,17.014,False,5.0,Slovenia,"Bohinj, Bled"
12571702,Podklanec - Zg. Bela,Ride,834.5,2.8,9.0,507.0,483.0,24.0,52s,1:42,0.672,False,2.0,Slovenia,Bled
20618510,Prtovč zaključek,Ride,706.2,10.5,15.4,858.2,783.8,74.4,2:08,3:17,7.812,False,4.0,Slovenia,Železniki
14423488,Kropa-Jamnik (Osrednji del),Ride,3250.5,8.8,18.0,796.8,511.4,285.4,,10:51,25.1152,False,5.0,Slovenia,Radovljica
18255722,Lancovo climb,Ride,1240.4,4.9,9.9,471.8,411.0,60.8,1:57,2:50,2.9792,False,3.0,Slovenia,Radovljica
12292251,Betinov klanec (kolesarska steza),Ride,549.1,6.4,11.6,483.4,448.0,35.4,1:00,1:25,2.2656,False,2.0,Slovenia,Bled
14959922,Kako je strmo,Ride,603.8,9.8,18.6,778.6,719.4,59.2,1:57,2:07,5.8016,False,3.0,Slovenia,Radovljica
16914190,Vzpon pod gorami,Ride,3487.9,3.1,14.6,667.0,557.6,109.4,6:11,8:23,3.3914,False,3.0,Slovenia,Radovljica
4755725,Resje climb,Ride,506.5,4.3,8.1,576.4,554.4,22.0,32s,1:05,0.946,False,2.0,Slovenia,Radovljica
20331403,Bistrica Brezje Climb,Ride,1989.0,6.8,20.2,822.4,687.6,134.8,4:58,6:27,9.1664,False,4.0,Slovenia,Tržič
9517620,Posavc - Podbrezje,Ride,1530.9,4.5,7.1,455.4,387.0,68.4,2:12,3:30,3.078,False,3.0,Slovenia,"Naklo, Radovljica"
20087790,Senično,Ride,626.6,7.8,9.3,519.8,470.8,49.0,1:10,1:56,3.822,False,3.0,Slovenia,Tržič
15426488,ROGLIC  SPRINT,Ride,417.4,10.0,18.2,533.0,491.4,0.0,47s,1:12,0.0,False,1.0,Slovenia,Kranj
7834410,Bašelj hupserček,Ride,228.8,3.1,18.4,565.0,555.5,12.1,22s,29s,0.3751,False,2.0,Slovenia,Preddvor
14862192,Podbrezje,Ride,1401.0,3.7,8.3,454.2,403.0,51.2,1:44,2:54,1.8944,False,2.0,Slovenia,Naklo
25641843,Kolesarski nadvoz Voklo,Ride,301.8,2.5,8.7,399.2,391.6,7.6,15s,16s,0.19,False,2.0,Slovenia,Šenčur
5282507,Mozjanca,Ride,1998.6,10.0,18.2,648.4,448.8,199.6,5:57,7:57,19.96,False,5.0,Slovenia,Preddvor
5867566,Sv. Jakob po makedamu,Ride,4691.7,8.9,46.7,960.6,542.6,431.6,18:35,18:26,38.4124,False,5.0,Slovenia,Preddvor
18060045,Ambrož,Ride,4368.8,9.0,19.0,1085.8,693.8,392.0,,13:28,35.28,False,5.0,Slovenia,Cerklje na Gorenjskem
25264744,Cerklje-Zalog,Ride,3603.5,-1.0,0.0,395.0,360.0,0.0,3:19,3:54,0.0,True,0.0,Slovenia,Cerklje na Gorenjskem
13553486,strm del Možjance,Ride,233.5,13.5,21.4,584.4,552.8,31.6,35s,1:06,4.266,False,3.0,Slovenia,Preddvor
10337853,šprint na tablo zalog,Ride,166.0,-1.3,0.0,306.2,304.0,0.0,6s,8s,0.0,True,0.0,Slovenia,Cerklje na Gorenjskem
25599367,1/2 Everesting na Ambrožu,Ride,1012.4,10.0,19.0,1105.5,1004.6,100.9,3:19,4:13,10.09,False,4.0,Slovenia,Cerklje na Gorenjskem
15692234,Klanec Kamniška Bistrica,Ride,5234.8,2.4,9.6,609.4,480.0,135.2,6:21,10:35,3.2448,False,3.0,Slovenia,Kamnik
17683017,Strmina Sidraž,Ride,462.6,12.9,23.6,567.6,507.8,59.8,1:24,2:09,7.7142,False,4.0,Slovenia,Cerklje na Gorenjskem
24245396,Kamniška Bistrica...grta...dowta,Ride,16131.6,0.0,9.7,594.8,433.0,165.0,21:02,27:20,0.0,True,0.0,Slovenia,Kamnik
24328453,Cerkljanska Dobrava - Tunjce,Ride,3177.0,2.8,21.4,908.0,818.0,97.0,5:04,6:24,2.716,False,2.0,Slovenia,"Cerklje na Gorenjskem, Kamnik"
18635909,Glavni klanec do Gondole,Ride,2085.4,3.3,13.4,513.6,445.4,68.2,2:20,4:34,2.2506,False,2.0,Slovenia,Kamnik
20814892,Podvolovjek od križišča,Ride,3900.9,9.1,19.1,1025.9,670.2,355.7,12:26,17:18,32.3687,False,5.0,Slovenia,"Kamnik, Luce"
21143554,Pod skalo - Kamniška Bistrica ,Ride,12944.3,1.7,14.3,615.7,381.6,289.9,20:40,24:44,4.9283,False,3.0,Slovenia,Kamnik
17390583,Podstudenec climb,Ride,5618.5,3.9,12.6,597.8,377.0,220.8,9:58,13:08,8.6112,False,4.0,Slovenia,Kamnik
12673185,Gas - Bistrica Stahovica,Ride,5600.6,-2.4,4.4,584.8,445.6,12.0,5:29,6:38,-0.288,False,1.0,Slovenia,Kamnik
21235335,Podlom Utrip,Ride,4697.4,5.7,12.1,802.0,532.0,270.0,10:52,14:19,15.39,False,5.0,Slovenia,Gornji Grad
6841243,Črnivec - zadnji ovinek,Ride,1059.2,6.2,14.4,917.2,852.0,65.2,1:50,3:07,4.0424,False,3.0,Slovenia,Kamnik
23670496,Vzpon Smučišče - Nadlučnik,Ride,2168.8,10.0,22.2,746.8,529.4,217.4,4:46,10:03,21.74,False,5.0,Slovenia,Luce
22483785,Sedlo spust,Ride,995.0,-11.4,-3.0,717.6,604.2,0.0,1:39,2:26,0.0,False,1.0,Slovenia,Ljubno
23653999,Čez avto od Dešmana,Ride,566.0,-16.6,0.0,735.2,641.0,0.0,1:10,1:55,0.0,False,1.0,Slovenia,Luce
22779281,Rak last part ,Ride,796.7,2.1,5.4,1059.8,1043.0,16.8,1:10,1:37,0.3528,False,2.0,Slovenia,Kamnik
12007929,Korošica,Ride,5682.7,9.3,15.5,1138.0,609.9,528.1,20:00,37:27,49.1133,False,5.0,Slovenia,Luce
19583770,Primož spust,Ride,1577.4,-19.6,10.0,885.6,575.8,0.0,3:02,7:53,0.0,False,1.0,Slovenia,Ljubno
7894887,Lipa,Ride,5091.0,6.6,36.4,721.2,386.8,336.6,13:12,17:58,22.2156,False,5.0,Slovenia,Nazarje
16551640,Borseka climb,Ride,5169.0,9.4,48.0,909.5,416.6,588.8,19:15,24:07,55.3472,False,5.0,Slovenia,Rečica ob Savinji
22036976,Šentjanž - Varpolje,Ride,1263.2,-1.8,0.8,390.1,367.9,0.0,1:01,1:23,0.0,False,1.0,Slovenia,Rečica ob Savinji
20078544,Speed,Ride,908.3,-3.7,1.7,450.4,416.4,0.0,45s,1:00,0.0,False,1.0,Slovenia,"Ljubno, Gornji Grad"
25682194,Bočna - Šmartno ob Dreti,Ride,2816.4,-1.1,0.0,471.4,439.2,0.0,2:55,3:34,0.0,True,0.0,Slovenia,"Gornji Grad, Nazarje"
7909393,bočna,Ride,439.7,3.0,6.6,417.0,404.0,13.0,35s,45s,0.39,False,2.0,Slovenia,Gornji Grad
7222295,Lipa Rampe,Ride,1458.4,11.0,29.3,590.5,430.7,0.0,5:12,7:04,0.0,False,1.0,Slovenia,Vransko
9617197,golte last km,Ride,1140.9,13.9,41.3,1367.2,1208.6,158.6,5:25,6:02,22.0454,False,5.0,Slovenia,Mozirje
10452809,Brezje to Golte climb cat. HC,Ride,13638.6,7.2,42.2,1370.4,391.4,993.4,37:17,51:45,71.5248,False,5.0,Slovenia,Mozirje
4709791,G.KLANEC ,Ride,780.8,7.3,14.1,381.0,324.2,56.8,1:32,2:25,4.1464,False,3.0,Slovenia,"Šmartno ob Paki, Mozirje"
19965081,Vransko mimo Petrola,Ride,1658.2,-0.6,3.6,376.6,366.0,5.0,1:30,,-0.03,True,0.0,,Vransko
23277865,Obramlje sprint,Ride,640.0,-2.2,0.0,344.0,330.2,0.0,38s,39s,0.0,False,1.0,Slovenia,Braslovce
25996135,sprint Lisjak,Ride,350.5,3.3,16.7,371.2,353.2,18.0,29s,49s,0.594,False,2.0,Slovenia,Tabor
14559698,Vzpon Farbanca,Ride,3494.3,8.9,48.1,679.4,363.8,389.2,14:38,22:52,34.6388,False,5.0,Slovenia,Nazarje
21093435,Zadnji vzpon Vrh Gora Oljka,Ride,910.2,8.7,19.0,716.1,636.5,79.6,4:30,6:30,6.9252,False,4.0,Slovenia,"Polzela, Šmartno ob Paki"
25437671,Dej dej Opus dej dej,Ride,2183.3,0.5,4.6,296.3,282.8,17.4,2:54,3:08,0.087,True,0.0,Slovenia,Polzela
21424578,Tabla Arnače - ''prelaz'' Kavče,Ride,1126.5,2.8,6.4,457.5,425.5,32.0,1:44,2:15,0.896,False,2.0,Slovenia,Velenje
13697460,Braslovče - Male Braslovče,Ride,866.8,0.2,2.0,301.0,297.8,3.2,49s,1:01,0.0064,True,0.0,Slovenia,Braslovce
26826787,Borovničev štrudl enduro Mini,Ride,1057.2,0.6,40.0,540.6,456.0,84.6,4:27,7:37,0.5076,True,0.0,Slovenia,"Celje, Žalec"
16436245,galicijacico,Ride,348.4,6.9,10.3,310.2,286.2,24.0,30s,44s,1.656,False,2.0,Slovenia,Žalec
15764427,VP test,Ride,2211.9,8.4,19.6,454.0,269.2,184.8,6:35,10:19,15.5232,False,5.0,,Žalec
22053810,sončni park proti škalam,Ride,474.0,0.0,2.9,409.2,407.2,0.0,28s,41s,0.0,True,0.0,Slovenia,Velenje
23649557,Sosedov-borovnice,Ride,318.3,-21.7,-8.0,549.8,480.6,0.0,43s,1:01,0.0,False,1.0,Slovenia,Celje
26598866,Borovničev štrudl DH,Ride,1065.2,-15.5,-5.4,498.0,332.8,0.0,2:35,5:16,0.0,False,1.0,Slovenia,Celje
20064112,Brezova,Ride,1135.3,2.9,6.3,321.3,288.6,32.7,1:32,2:16,0.9483,False,2.0,Slovenia,Celje
15798862,Selce-Climb,Ride,506.8,5.8,11.8,397.8,368.4,29.4,53s,1:15,1.7052,False,2.0,Slovenia,Vojnik
24095342,Teharje,Ride,338.6,3.1,4.0,261.4,251.0,10.4,30s,39s,0.3224,False,2.0,Slovenia,Celje
5826226,Celjska cesta Flat,Ride,418.8,0.0,3.8,260.4,257.1,4.6,23s,28s,0.0,True,0.0,Slovenia,Vojnik
7909950,Svetelka climb,Ride,4540.5,2.3,11.6,378.9,269.8,129.7,8:13,9:34,2.9831,False,3.0,Slovenia,"Vojnik, Šentjur pri Celju"
15809959,TT stranice,Ride,9927.9,-1.6,1.4,428.8,274.2,0.0,9:45,11:11,0.0,False,1.0,Slovenia,"Vojnik, Zrece"
27930499,KK Rogla Kartuzija-3 Križi,Ride,5434.6,6.1,19.9,746.6,412.0,348.4,16:43,22:43,21.2524,False,5.0,Slovenia,Slovenske Konjice
23729437,Marija Dobje to Svetelka Sprint,Ride,361.3,4.7,8.6,374.1,357.2,16.9,32s,38s,0.7943,False,2.0,Slovenia,Šentjur pri Celju
4560305,Bezina Climb,Ride,1478.8,6.0,16.1,468.4,379.6,90.4,3:26,4:30,5.424,False,3.0,Slovenia,Zrece
23882158,2. May 2020,Ride,302.6,-12.0,13.9,408.4,372.1,0.0,26s,45s,0.0,False,1.0,Slovenia,Slovenske Konjice
20861948,Sprint na vrh Primoža,Ride,851.3,3.7,8.6,302.4,270.2,32.2,1:16,2:00,1.1914,False,2.0,Slovenia,Šentjur pri Celju
2494227,Konjiška Vas - Kamna Gora,Ride,7660.73,4.9,33.5,733.9,361.2,563.37,18:48,26:11,27.60513,False,5.0,Slovenia,Slovenske Konjice
27845073,Loče-Sp. Grušovje krono KK Rogla 2021,Ride,6255.1,1.1,8.2,352.0,276.0,94.8,9:28,12:20,1.0428,True,0.0,Slovenia,Slovenske Konjice
7882766,Malahorna,Ride,1189.5,3.6,11.0,402.4,359.4,43.0,2:03,2:37,1.548,False,2.0,Slovenia,"Slovenske Konjice, Oplotnica"
19029581,Spodnje Grušovje Climb,Ride,406.3,8.6,17.3,372.2,337.4,34.8,1:00,1:31,2.9928,False,3.0,Slovenia,Slovenske Konjice
8949445,Blato,Ride,705.8,7.1,14.2,365.3,315.4,50.8,1:19,1:51,3.6068,False,3.0,Slovenia,Slovenske Konjice
7499780,Zreče-Rondo Konjice,Ride,2424.0,-1.7,1.1,379.2,335.8,15.3,2:06,3:13,-0.2601,False,1.0,Slovenia,"Zrece, Slovenske Konjice"
19010079,Vrhole hupserl,Ride,358.2,9.9,16.1,289.4,253.8,35.6,32s,55s,3.5244,False,3.0,,Slovenska Bistrica
20165286,Boč climb,Ride,3847.2,10.1,43.7,629.8,242.0,387.8,13:26,17:42,39.1678,False,5.0,Slovenia,"Rogaška Slatina, Poljčane"
20854823,VZPON NA BOČ,Ride,4072.5,9.6,46.6,685.4,292.6,438.3,14:20,19:15,42.0768,False,5.0,Slovenia,Rogaška Slatina
17330422,Črešnjevec hupser,Ride,389.4,5.0,10.6,217.4,197.8,19.6,28s,49s,0.98,False,2.0,Slovenia,Slovenska Bistrica
6854972,Finish-zadnjih 350m BOČ,Ride,280.2,20.8,40.8,684.0,625.2,59.3,57s,1:48,12.3344,False,4.0,Slovenia,Rogaška Slatina
1022109,laporje,Ride,2123.25,3.9,9.1,296.4,214.6,81.8,4:10,5:25,3.1902,False,3.0,Slovenia,Slovenska Bistrica
19010036,Preloge strmi del,Ride,474.5,8.3,14.6,302.2,263.0,39.2,1:07,1:40,3.2536,False,3.0,Slovenia,Oplotnica
23201035,Hopser do table Poljčane ,Ride,343.5,3.2,6.5,241.8,230.8,11.0,23s,31s,0.352,False,2.0,Slovenia,"Slovenska Bistrica, Poljčane"
4216125,l. dom boc,Ride,5135.0,7.7,48.5,729.7,315.0,578.4,15:52,25:42,44.5368,False,5.0,Slovenia,Rogaška Slatina
11988834, KOŠTRUNI Time Trail - OBRAT,Ride,7997.1,0.0,4.5,250.1,236.1,35.9,9:23,15:16,0.0,True,0.0,Slovenia,Majšperk
25335140,Push It To The Limit™,Ride,318.1,3.1,8.0,242.6,231.0,11.6,21s,33s,0.3596,False,2.0,Slovenia,Majšperk
25573605,Vrhloga,Ride,501.5,3.1,6.4,277.0,261.6,15.4,37s,51s,0.4774,False,2.0,Slovenia,Slovenska Bistrica
8409709,Stoperce Climb,Ride,1339.1,6.1,28.6,318.4,236.6,0.0,2:55,3:52,0.0,False,1.0,Slovenia,Majšperk
13339911,Gavez last km,Ride,998.1,9.7,33.0,725.7,615.5,115.2,3:00,4:25,11.1744,False,4.0,Slovenia,Rogaška Slatina
21424495,Ptujska Gora,Ride,981.7,5.6,8.0,304.0,249.4,54.6,1:46,,3.0576,False,3.0,Slovenia,Majšperk
19101061,Jelovice (Bolfenk),Ride,4279.7,6.4,15.9,526.0,251.8,274.2,,15:27,17.5488,False,5.0,Slovenia,Majšperk
5771264,Janški Vrh - klasika,Ride,1721.7,12.0,23.5,439.0,233.2,205.8,5:55,8:21,24.696,False,5.0,Slovenia,Majšperk
1022113,ptujska gora,Ride,943.89,6.0,8.3,273.8,217.4,56.4,1:43,2:27,3.384,False,3.0,Slovenia,Majšperk
21138884,Sprint #2,Ride,1023.7,-0.1,3.0,230.0,226.6,2.2,1:02,1:10,-0.0022,True,0.0,Slovenia,Majšperk
5576600,Sela - Zg.Pristava,Ride,1086.5,5.2,14.6,288.8,232.0,0.0,1:53,2:34,0.0,False,1.0,Slovenia,"Videm, Kidricevo"
24250947,Majski vrh - special edition #kolenogriz,Ride,547.4,16.6,48.8,320.2,229.6,90.6,2:22,4:26,15.0396,False,4.0,Slovenia,Videm
12592810,Zakl-RodniVrh,Ride,3828.4,3.5,20.6,389.8,256.2,135.6,8:45,10:59,4.746,False,3.0,Slovenia,Podlehnik
9657041,Dolena-Janški vrh do Hameršaka,Ride,2020.5,8.0,16.5,320.0,158.6,160.8,6:02,7:49,12.864,False,4.0,Slovenia,Majšperk
4053693,Bolečka vas - Zg.Pristava,Ride,735.3,6.6,14.5,288.8,240.4,48.4,1:23,2:25,3.1944,False,3.0,Slovenia,Videm
